Year,Month,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
2021,5,"Foodstuffs, Beverages & Tobacco",Air,Import,178634.0,21.81,48.08
2021,5,"Foodstuffs, Beverages & Tobacco",Foreign Trade Zones (FTZs),Import,9525688.0,1041.11,2295.25
2021,5,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,712521.0,,
2021,5,"Foodstuffs, Beverages & Tobacco",Rail,Export,196255352.0,,
2021,5,"Foodstuffs, Beverages & Tobacco",Rail,Import,421660110.0,438436.76,966586.45
2021,5,"Foodstuffs, Beverages & Tobacco",Truck,Export,311754058.0,,
2021,5,"Foodstuffs, Beverages & Tobacco",Truck,Import,702675102.0,455167.19,1003470.69
2021,5,"Foodstuffs, Beverages & Tobacco",Vessel,Export,43493644.0,76947.11,169639.14
2021,5,"Foodstuffs, Beverages & Tobacco",Vessel,Import,224630862.0,238975.7,526850.61
2021,5,"Footwear, Headgear & Umbrellas",Air,Export,207340.0,4.78,10.54
2021,5,"Footwear, Headgear & Umbrellas",Air,Import,649415.0,19.88,43.83
2021,5,"Footwear, Headgear & Umbrellas",Other/Unknown,Export,6516.0,,
2021,5,"Footwear, Headgear & Umbrellas",Other/Unknown,Import,700.0,0.22,0.49
2021,5,"Footwear, Headgear & Umbrellas",Rail,Export,18934.0,,
2021,5,"Footwear, Headgear & Umbrellas",Rail,Import,91261.0,1.52,3.35
2021,5,"Footwear, Headgear & Umbrellas",Truck,Export,13337958.0,,
2021,5,"Footwear, Headgear & Umbrellas",Truck,Import,60998009.0,2699.2,5950.71
2021,5,"Footwear, Headgear & Umbrellas",Vessel,Export,132040.0,10.72,23.63
2021,5,"Footwear, Headgear & Umbrellas",Vessel,Import,397005.0,9.05,19.95
2021,5,Live Animals & Animal Products,Air,Export,1891530.0,18.65,41.12
2021,5,Live Animals & Animal Products,Air,Import,9514628.0,1231.08,2714.06
2021,5,Live Animals & Animal Products,Other/Unknown,Export,21677267.0,,
2021,5,Live Animals & Animal Products,Other/Unknown,Import,46602988.0,17752.02,39136.46
2021,5,Live Animals & Animal Products,Rail,Export,894714.0,,
2021,5,Live Animals & Animal Products,Rail,Import,241480.0,85.93,189.44
2021,5,Live Animals & Animal Products,Truck,Export,489149268.0,,
2021,5,Live Animals & Animal Products,Truck,Import,227784456.0,49470.27,109063.15
2021,5,Live Animals & Animal Products,Vessel,Export,4473437.0,1736.3,3827.88
2021,5,Live Animals & Animal Products,Vessel,Import,3667859.0,485.81,1071.03
2021,5,Machinery & Electrical Equipment,Air,Export,485838707.0,2027.64,4470.18
2021,5,Machinery & Electrical Equipment,Air,Import,241447855.0,2263.17,4989.43
2021,5,Machinery & Electrical Equipment,Foreign Trade Zones (FTZs),Import,154011652.0,5851.32,12899.94
2021,5,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,8245.0,,
2021,5,Machinery & Electrical Equipment,Other/Unknown,Export,19621008.0,,
2021,5,Machinery & Electrical Equipment,Other/Unknown,Import,7137863.0,111.63,246.1
2021,5,Machinery & Electrical Equipment,Rail,Export,197611097.0,,
2021,5,Machinery & Electrical Equipment,Rail,Import,456020826.0,80510.55,177495.17
2021,5,Machinery & Electrical Equipment,Truck,Export,5953630337.0,,
2021,5,Machinery & Electrical Equipment,Truck,Import,10170020725.0,749693.72,1652789.77
2021,5,Machinery & Electrical Equipment,Vessel,Export,8015029.0,703.44,1550.82
2021,5,Machinery & Electrical Equipment,Vessel,Import,94551322.0,11876.48,26183.13
2021,5,Mineral Products,Air,Export,82025.0,70.46,155.34
2021,5,Mineral Products,Other/Unknown,Export,1077124.0,,
2021,5,Mineral Products,Pipeline,Export,664040219.0,,
2021,5,Mineral Products,Pipeline,Import,8622831.0,31401.54,69228.46
2021,5,Mineral Products,Rail,Export,766153108.0,,
2021,5,Mineral Products,Rail,Import,34275724.0,199833.71,440557.39
2021,5,Mineral Products,Truck,Export,406155335.0,,
2021,5,Mineral Products,Truck,Import,18802367.0,1927982.11,4250467.92
2021,5,Mineral Products,Vessel,Export,1821412921.0,3928186.17,8660157.79
2021,5,Mineral Products,Vessel,Import,1314298701.0,4644694.53,10239786.45
2021,5,Miscellaneous Manufactured Articles,Air,Export,1875641.0,38.0,83.78
2021,5,Miscellaneous Manufactured Articles,Air,Import,1448959.0,86.06,189.73
2021,5,Miscellaneous Manufactured Articles,Foreign Trade Zones (FTZs),Import,44643094.0,7152.28,15768.06
2021,5,Miscellaneous Manufactured Articles,Other/Unknown,Export,169409.0,,
2021,5,Miscellaneous Manufactured Articles,Other/Unknown,Import,70039.0,1.78,3.92
2021,5,Miscellaneous Manufactured Articles,Rail,Export,116961.0,,
2021,5,Miscellaneous Manufactured Articles,Rail,Import,8551067.0,1281.74,2825.75
2021,5,Miscellaneous Manufactured Articles,Truck,Export,234046423.0,,
2021,5,Miscellaneous Manufactured Articles,Truck,Import,1001970919.0,159608.85,351876.86
2021,5,Miscellaneous Manufactured Articles,Vessel,Export,2074281.0,145.28,320.29
2021,5,Miscellaneous Manufactured Articles,Vessel,Import,11404551.0,3704.79,8167.65
2021,5,"Optical, Medical & Precision Instruments",Air,Export,52031895.0,218.21,481.07
2021,5,"Optical, Medical & Precision Instruments",Air,Import,42425451.0,254.7,561.52
2021,5,"Optical, Medical & Precision Instruments",Foreign Trade Zones (FTZs),Import,43776282.0,1201.64,2649.16
2021,5,"Optical, Medical & Precision Instruments",Other/Unknown,Export,621948.0,,
2021,5,"Optical, Medical & Precision Instruments",Other/Unknown,Import,112600.0,0.52,1.15
2021,5,"Optical, Medical & Precision Instruments",Rail,Export,4135618.0,,
2021,5,"Optical, Medical & Precision Instruments",Rail,Import,7372186.0,960.81,2118.22
2021,5,"Optical, Medical & Precision Instruments",Truck,Export,550512470.0,,
2021,5,"Optical, Medical & Precision Instruments",Truck,Import,1298956294.0,39510.04,87104.62
2021,5,"Optical, Medical & Precision Instruments",Vessel,Export,509362.0,13.95,30.75
2021,5,"Optical, Medical & Precision Instruments",Vessel,Import,3636833.0,120.18,264.95
2021,5,Plastics & Rubber,Air,Export,8829627.0,208.16,458.91
2021,5,Plastics & Rubber,Air,Import,4276847.0,152.97,337.24
2021,5,Plastics & Rubber,Foreign Trade Zones (FTZs),Import,3242238.0,434.86,958.7
2021,5,Plastics & Rubber,Other/Unknown,Export,878832.0,,
2021,5,Plastics & Rubber,Other/Unknown,Import,9799.0,0.51,1.12
2021,5,Plastics & Rubber,Rail,Export,340665745.0,,
2021,5,Plastics & Rubber,Rail,Import,101145150.0,56115.0,123712.25
2021,5,Plastics & Rubber,Truck,Export,1476281343.0,,
2021,5,Plastics & Rubber,Truck,Import,686479272.0,212197.22,467814.24
2021,5,Plastics & Rubber,Vessel,Export,5218779.0,3143.85,6930.99
2021,5,Plastics & Rubber,Vessel,Import,26567490.0,15604.25,34401.44
2021,5,Precious Metals & Stones,Air,Export,47969341.0,15.4,33.95
2021,5,Precious Metals & Stones,Air,Import,157482425.0,32.08,70.72
2021,5,Precious Metals & Stones,Other/Unknown,Export,124234.0,,
2021,5,Precious Metals & Stones,Other/Unknown,Import,532211.0,0.04,0.09
2021,5,Precious Metals & Stones,Truck,Export,16656639.0,,
2021,5,Precious Metals & Stones,Truck,Import,379765010.0,445.12,981.32
2021,5,Precious Metals & Stones,Vessel,Export,34537.0,0.11,0.24
2021,5,"Pulp, Paper & Paperboard",Air,Export,1862003.0,80.31,177.05
2021,5,"Pulp, Paper & Paperboard",Air,Import,583622.0,14.49,31.94
2021,5,"Pulp, Paper & Paperboard",Foreign Trade Zones (FTZs),Import,700344.0,156.53,345.09
2021,5,"Pulp, Paper & Paperboard",Other/Unknown,Export,470095.0,,
2021,5,"Pulp, Paper & Paperboard",Rail,Export,110265450.0,,
2021,5,"Pulp, Paper & Paperboard",Rail,Import,3630043.0,4629.47,10206.22
2021,5,"Pulp, Paper & Paperboard",Truck,Export,348316300.0,,
2021,5,"Pulp, Paper & Paperboard",Truck,Import,122797638.0,59008.81,130092.0
2021,5,"Pulp, Paper & Paperboard",Vessel,Export,24349670.0,62658.01,138137.1
2021,5,"Pulp, Paper & Paperboard",Vessel,Import,1370914.0,1751.56,3861.52
2021,5,"Raw Hides, Skins & Leather",Air,Export,517422.0,11.74,25.88
2021,5,"Raw Hides, Skins & Leather",Air,Import,865572.0,18.04,39.77
2021,5,"Raw Hides, Skins & Leather",Foreign Trade Zones (FTZs),Import,1363232.0,30.47,67.17
2021,5,"Raw Hides, Skins & Leather",Other/Unknown,Import,2976.0,0.08,0.18
2021,5,"Raw Hides, Skins & Leather",Rail,Export,228178.0,,
2021,5,"Raw Hides, Skins & Leather",Rail,Import,1110.0,5.45,12.02
2021,5,"Raw Hides, Skins & Leather",Truck,Export,39611624.0,,
2021,5,"Raw Hides, Skins & Leather",Truck,Import,27714373.0,2176.77,4798.95
2021,5,"Raw Hides, Skins & Leather",Vessel,Export,188527.0,18.45,40.68
2021,5,"Raw Hides, Skins & Leather",Vessel,Import,312660.0,46.13,101.7
2021,5,Special Classification Provisions,Air,Export,25339.0,0.05,0.11
2021,5,Special Classification Provisions,Air,Import,79745951.0,225.27,496.63
2021,5,Special Classification Provisions,Foreign Trade Zones (FTZs),Import,10669973.0,1043.49,2300.5
2021,5,Special Classification Provisions,Other/Unknown,Export,670648148.0,,
2021,5,Special Classification Provisions,Other/Unknown,Import,229762327.0,25.34,55.87
2021,5,Special Classification Provisions,Rail,Import,4723168.0,1873.23,4129.76
2021,5,Special Classification Provisions,Truck,Export,10925585.0,,
2021,5,Special Classification Provisions,Truck,Import,411127134.0,52847.32,116508.26
2021,5,Special Classification Provisions,Vessel,Import,3046845.0,487.24,1074.18
2021,5,"Stone, Ceramic & Glass Products",Air,Export,3463188.0,48.12,106.09
2021,5,"Stone, Ceramic & Glass Products",Air,Import,890784.0,54.04,119.14
2021,5,"Stone, Ceramic & Glass Products",Foreign Trade Zones (FTZs),Import,51968.0,29.34,64.68
2021,5,"Stone, Ceramic & Glass Products",Other/Unknown,Export,83228.0,,
2021,5,"Stone, Ceramic & Glass Products",Rail,Export,4409266.0,,
2021,5,"Stone, Ceramic & Glass Products",Rail,Import,16838700.0,11224.06,24744.79
2021,5,"Stone, Ceramic & Glass Products",Truck,Export,123089824.0,,
2021,5,"Stone, Ceramic & Glass Products",Truck,Import,281512926.0,302074.54,665959.57
2021,5,"Stone, Ceramic & Glass Products",Vessel,Export,268335.0,150.93,332.74
2021,5,"Stone, Ceramic & Glass Products",Vessel,Import,9077600.0,97997.01,216046.17
2021,5,Textiles & Apparel,Air,Export,1789556.0,122.12,269.23
2021,5,Textiles & Apparel,Air,Import,4072154.0,87.12,192.07
2021,5,Textiles & Apparel,Foreign Trade Zones (FTZs),Import,224840.0,14.08,31.04
2021,5,Textiles & Apparel,Other/Unknown,Export,143082.0,,
2021,5,Textiles & Apparel,Other/Unknown,Import,2207.0,0.27,0.6
2021,5,Textiles & Apparel,Rail,Export,2560560.0,,
2021,5,Textiles & Apparel,Rail,Import,1103324.0,259.7,572.54
2021,5,Textiles & Apparel,Truck,Export,455491648.0,,
2021,5,Textiles & Apparel,Truck,Import,387726823.0,44457.96,98012.91
2021,5,Textiles & Apparel,Vessel,Export,5136749.0,905.16,1995.53
2021,5,Textiles & Apparel,Vessel,Import,28142217.0,3013.52,6643.67
2021,5,Transportation Equipment,Air,Export,72015361.0,467.61,1030.9
2021,5,Transportation Equipment,Air,Import,9123839.0,647.05,1426.5
2021,5,Transportation Equipment,Foreign Trade Zones (FTZs),Import,122417098.0,15560.36,34304.68
2021,5,Transportation Equipment,Other/Unknown,Export,142357523.0,,
2021,5,Transportation Equipment,Other/Unknown,Import,80262.0,4.82,10.63
2021,5,Transportation Equipment,Rail,Export,343372542.0,,
2021,5,Transportation Equipment,Rail,Import,3041005471.0,387945.91,855273.31
2021,5,Transportation Equipment,Truck,Export,1323216879.0,,
2021,5,Transportation Equipment,Truck,Import,3630939736.0,549763.27,1212019.1
2021,5,Transportation Equipment,Vessel,Export,64064505.0,4820.39,10627.13
2021,5,Transportation Equipment,Vessel,Import,1270640466.0,125953.33,277679.23
2021,5,Vegetable Products,Air,Export,2359776.0,24.76,54.59
2021,5,Vegetable Products,Air,Import,2145486.0,317.01,698.89
2021,5,Vegetable Products,Other/Unknown,Export,1996144.0,,
2021,5,Vegetable Products,Rail,Export,689214356.0,,
2021,5,Vegetable Products,Rail,Import,1467471.0,3570.16,7870.85
2021,5,Vegetable Products,Truck,Export,172720383.0,,
2021,5,Vegetable Products,Truck,Import,1743558624.0,1396154.69,3077990.55
2021,5,Vegetable Products,Vessel,Export,260014009.0,982778.83,2166653.86
2021,5,Vegetable Products,Vessel,Import,42001313.0,43928.93,96846.6
2021,5,Wood & Wood Products,Air,Export,118375.0,27.69,61.05
2021,5,Wood & Wood Products,Air,Import,47082.0,4.72,10.41
2021,5,Wood & Wood Products,Other/Unknown,Export,3665.0,,
2021,5,Wood & Wood Products,Rail,Export,5756908.0,,
2021,5,Wood & Wood Products,Rail,Import,450838.0,1591.14,3507.86
2021,5,Wood & Wood Products,Truck,Export,76613550.0,,
2021,5,Wood & Wood Products,Truck,Import,63122987.0,79628.64,175550.89
2021,5,Wood & Wood Products,Vessel,Export,453676.0,764.83,1686.16
2021,5,Wood & Wood Products,Vessel,Import,537222.0,915.64,2018.64
2021,5,Works of Art & Antiques,Air,Export,1797575.0,4.89,10.78
2021,5,Works of Art & Antiques,Air,Import,8824261.0,6.78,14.95
2021,5,Works of Art & Antiques,Truck,Export,58878.0,,
2021,5,Works of Art & Antiques,Truck,Import,279568.0,11.28,24.87
2021,6,Animal or Vegetable Fats & Oils,Air,Export,20995.0,6.97,15.37
2021,6,Animal or Vegetable Fats & Oils,Other/Unknown,Export,4355.0,,
2021,6,Animal or Vegetable Fats & Oils,Rail,Export,34422676.0,,
2021,6,Animal or Vegetable Fats & Oils,Rail,Import,5607526.0,3117.76,6873.48
2021,6,Animal or Vegetable Fats & Oils,Truck,Export,17261764.0,,
2021,6,Animal or Vegetable Fats & Oils,Truck,Import,14161885.0,5528.82,12188.95
2021,6,Animal or Vegetable Fats & Oils,Vessel,Export,8635932.0,6746.98,14874.53
2021,6,Animal or Vegetable Fats & Oils,Vessel,Import,1377771.0,969.67,2137.75
2021,6,Arms & Ammunition,Air,Export,73853.0,8.65,19.07
2021,6,Arms & Ammunition,Truck,Export,942954.0,,
2021,6,Arms & Ammunition,Truck,Import,6402765.0,672.52,1482.65
2021,6,Arms & Ammunition,Vessel,Export,58706.0,2.52,5.56
2021,6,Base Metals & Articles,Air,Export,18574831.0,453.28,999.31
2021,6,Base Metals & Articles,Air,Import,4493018.0,125.85,277.45
2021,6,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,3182543.0,224.28,494.45
2021,6,Base Metals & Articles,Other/Unknown,Export,3924845.0,,
2021,6,Base Metals & Articles,Rail,Export,177381026.0,,
2021,6,Base Metals & Articles,Rail,Import,161746839.0,129279.31,285011.75
2021,6,Base Metals & Articles,Truck,Export,1708310488.0,,
2021,6,Base Metals & Articles,Truck,Import,1120416691.0,372744.42,821759.8
2021,6,Base Metals & Articles,Vessel,Export,116949558.0,176495.29,389105.05
2021,6,Base Metals & Articles,Vessel,Import,211235057.0,264263.33,582600.22
2021,6,Chemical Products,Air,Export,227609967.0,375.88,828.67
2021,6,Chemical Products,Air,Import,5407463.0,35.26,77.73
2021,6,Chemical Products,Foreign Trade Zones (FTZs),Import,95848.0,103.95,229.17
2021,6,Chemical Products,Other/Unknown,Export,2158316.0,,
2021,6,Chemical Products,Other/Unknown,Import,128574.0,0.01,0.02
2021,6,Chemical Products,Rail,Export,242481643.0,,
2021,6,Chemical Products,Rail,Import,44308764.0,57014.48,125695.26
2021,6,Chemical Products,Truck,Export,1037643994.0,,
2021,6,Chemical Products,Truck,Import,349108663.0,174641.55,385018.25
2021,6,Chemical Products,Vessel,Export,421785951.0,565979.1,1247768.84
2021,6,Chemical Products,Vessel,Import,39683488.0,43919.23,96825.21
2021,6,"Foodstuffs, Beverages & Tobacco",Air,Export,164200.0,16.84,37.13
2021,6,"Foodstuffs, Beverages & Tobacco",Air,Import,283378.0,32.48,71.61
2021,6,"Foodstuffs, Beverages & Tobacco",Foreign Trade Zones (FTZs),Import,12231169.0,1348.33,2972.56
2021,6,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,1112912.0,,
2021,6,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Import,73311.0,1.84,4.06
2021,6,"Foodstuffs, Beverages & Tobacco",Rail,Export,166571714.0,,
2021,6,"Foodstuffs, Beverages & Tobacco",Rail,Import,432573485.0,451542.46,995479.54
2021,6,"Foodstuffs, Beverages & Tobacco",Truck,Export,342593667.0,,
2021,6,"Foodstuffs, Beverages & Tobacco",Truck,Import,854322040.0,545174.01,1201901.53
2021,6,"Foodstuffs, Beverages & Tobacco",Vessel,Export,29948947.0,62533.52,137862.65
2021,6,"Foodstuffs, Beverages & Tobacco",Vessel,Import,175897975.0,134585.82,296710.59
2021,6,"Footwear, Headgear & Umbrellas",Air,Export,92776.0,2.75,6.06
2021,6,"Footwear, Headgear & Umbrellas",Air,Import,1049143.0,32.87,72.47
2021,6,"Footwear, Headgear & Umbrellas",Other/Unknown,Export,33734.0,,
2021,6,"Footwear, Headgear & Umbrellas",Other/Unknown,Import,5569.0,0.4,0.88
2021,6,"Footwear, Headgear & Umbrellas",Rail,Export,31187.0,,
2021,6,"Footwear, Headgear & Umbrellas",Rail,Import,172941.0,11.73,25.86
2021,6,"Footwear, Headgear & Umbrellas",Truck,Export,12598664.0,,
2021,6,"Footwear, Headgear & Umbrellas",Truck,Import,78545795.0,3395.6,7486.01
2021,6,"Footwear, Headgear & Umbrellas",Vessel,Export,369954.0,22.79,50.24
2021,6,"Footwear, Headgear & Umbrellas",Vessel,Import,528736.0,23.96,52.82
2021,6,Live Animals & Animal Products,Air,Export,2103424.0,9.24,20.37
2021,6,Live Animals & Animal Products,Air,Import,11376112.0,1313.89,2896.63
2021,6,Live Animals & Animal Products,Other/Unknown,Export,20885755.0,,
2021,6,Live Animals & Animal Products,Other/Unknown,Import,48053904.0,17871.65,39400.2
2021,6,Live Animals & Animal Products,Rail,Export,2618925.0,,
2021,6,Live Animals & Animal Products,Truck,Export,511057869.0,,
2021,6,Live Animals & Animal Products,Truck,Import,273910780.0,54981.41,121213.12
2021,6,Live Animals & Animal Products,Vessel,Export,4466572.0,1726.19,3805.59
2021,6,Live Animals & Animal Products,Vessel,Import,2775246.0,529.19,1166.66
2021,6,Machinery & Electrical Equipment,Air,Export,463260963.0,2526.15,5569.2
2021,6,Machinery & Electrical Equipment,Air,Import,335371626.0,2654.11,5851.3
2021,6,Machinery & Electrical Equipment,Foreign Trade Zones (FTZs),Import,166676927.0,6154.28,13567.85
2021,6,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,35275.0,,
2021,6,Machinery & Electrical Equipment,Other/Unknown,Export,32758670.0,,
2021,6,Machinery & Electrical Equipment,Other/Unknown,Import,2270915.0,55.92,123.28
2021,6,Machinery & Electrical Equipment,Rail,Export,127491998.0,,
2021,6,Machinery & Electrical Equipment,Rail,Import,459399875.0,82638.21,182185.85
2021,6,Machinery & Electrical Equipment,Truck,Export,6337451239.0,,
2021,6,Machinery & Electrical Equipment,Truck,Import,10915929554.0,804150.43,1772846.12
2021,6,Machinery & Electrical Equipment,Vessel,Export,8381436.0,855.2,1885.39
2021,6,Machinery & Electrical Equipment,Vessel,Import,85878648.0,13048.35,28766.65
2021,6,Mineral Products,Air,Export,39110.0,26.86,59.22
2021,6,Mineral Products,Air,Import,7747.0,3.33,7.34
2021,6,Mineral Products,Other/Unknown,Export,1126638.0,,
2021,6,Mineral Products,Pipeline,Export,722014682.0,,
2021,6,Mineral Products,Pipeline,Import,9202326.0,38889.63,85736.86
2021,6,Mineral Products,Rail,Export,762158619.0,,
2021,6,Mineral Products,Rail,Import,31746063.0,200845.66,442788.36
2021,6,Mineral Products,Truck,Export,470933124.0,,
2021,6,Mineral Products,Truck,Import,23198968.0,778691.97,1716719.89
2021,6,Mineral Products,Vessel,Export,1573383350.0,3175229.95,7000175.45
2021,6,Mineral Products,Vessel,Import,1453490383.0,4646746.81,10244310.95
2021,6,Miscellaneous Manufactured Articles,Air,Export,2810690.0,57.77,127.36
2021,6,Miscellaneous Manufactured Articles,Air,Import,1882696.0,108.05,238.21
2021,6,Miscellaneous Manufactured Articles,Foreign Trade Zones (FTZs),Import,54292662.0,7609.4,16775.84
2021,6,Miscellaneous Manufactured Articles,Other/Unknown,Export,113670.0,,
2021,6,Miscellaneous Manufactured Articles,Other/Unknown,Import,20686.0,0.58,1.28
2021,6,Miscellaneous Manufactured Articles,Rail,Export,251635.0,,
2021,6,Miscellaneous Manufactured Articles,Rail,Import,8808731.0,1425.86,3143.48
2021,6,Miscellaneous Manufactured Articles,Truck,Export,252413063.0,,
2021,6,Miscellaneous Manufactured Articles,Truck,Import,1067972891.0,171373.26,377812.92
2021,6,Miscellaneous Manufactured Articles,Vessel,Export,1190386.0,117.98,260.1
